Name,Imdb,Status,Netflix us,Hulu us,Disney plus us,Appletv plus us
Indochine,tt0104507,won,false,false,false,
A Place in the World,tt0104774,nominated,false,false,false,
Close to Eden,tt0103176,nominated,false,false,false,
Daens,tt0104046,nominated,false,false,false,
Schtonk,tt0105328,nominated,false,false,false,
Aladdin,tt0103639,won,false,false,true,
The Bodyguard,tt0103855,nominated,false,false,false,
The Mambo Kings,tt0104802,nominated,false,false,false,
Scent of a Woman,tt0105323,nominated,false,false,false,
Mona Lisa Descending a Staircase,tt0104908,won,false,false,false,
Adam,tt0101270,nominated,false,false,false,
Screen Play,tt0105335,nominated,false,false,false,
The Sandman,tt0105311,nominated,false,false,false,
"Words, Words, Words",tt0105224,nominated,false,false,false,
Omnibus,tt0105051,won,false,false,false,
Contact,tt0104007,nominated,false,false,false,
Cruise Control,tt0104032,nominated,false,false,false,
Swan Song,tt0105506,nominated,false,false,false,
The Lady in Waiting,tt0104669,nominated,false,false,false,
The Last of the Mohicans,tt0104691,won,false,false,false,
The Crying Game,tt0104036,won,true,false,false,
Husbands and Wives,tt0104466,nominated,false,false,false,
Lorenzo's Oil,tt0104756,nominated,false,false,false,
Passion Fish,tt0105107,nominated,false,false,false,
Bugsy,tt0101516,won,false,false,false,
Barton Fink,tt0101410,nominated,false,false,false,
Hook,tt0102057,nominated,true,false,false,
The Fisher King,tt0101889,nominated,false,false,false,
The Prince of Tides,tt0102713,nominated,false,false,false,
JFK,tt0102138,won,false,false,false,
Madame Bovary,tt0102368,nominated,false,false,false,
The Addams Family,tt0101272,nominated,false,false,false,
In the Shadow of the Stars,tt0102114,won,false,false,false,
Death on the Job,tt0101693,nominated,false,false,false,
Doing Time: Life Inside the Big House,tt0101749,nominated,false,false,false,
The Restless Conscience: Resistance to Hitler Within Germany 1933-1945,tt0102778,nominated,false,false,false,
Wild by Law,tt0103260,nominated,false,false,false,
"Deadly Deception: General Electric, Nuclear Weapons and Our Environment",tt0101683,won,false,false,false,
A Little Vicious,tt0102320,nominated,false,false,false,
Birdnesters of Thailand,tt0101457,nominated,false,false,false,
Memorial: Letters from American Soldiers,tt0102430,nominated,false,false,false,
The Mark of the Maker,tt0102406,nominated,false,false,false,
Terminator 2: Judgment Day,tt0103064,won,false,false,false,
Backdraft,tt0101393,nominated,false,false,false,
Star Trek VI: The Undiscovered Country,tt0102975,nominated,false,true,false,
The Commitments,tt0101605,nominated,false,false,false,
Mediterraneo,tt0102426,won,false,false,false,
Children of Nature,tt0101526,nominated,false,false,false,
Oxen,tt0102619,nominated,false,false,false,
Raise the Red Lantern,tt0101640,nominated,false,false,false,
The Elementary School,tt0102571,nominated,false,false,false,
Beauty and the Beast,tt0101414,won,false,false,true,
Robin Hood: Prince of Thieves,tt0102798,nominated,true,false,false,
The Silence of the Lambs,tt0102926,won,false,false,false,
Manipulation,tt0102392,won,false,false,false,
Blackfly,tt0101468,nominated,false,false,false,
Strings,tt0102997,nominated,false,false,false,
Session Man,tt0108086,won,false,false,false,
Birch Street Gym,tt0101456,nominated,false,false,false,
Last Breeze of Summer,tt0102268,nominated,false,false,false,
Europa Europa,tt0099776,nominated,false,false,false,
Fried Green Tomatoes,tt0101921,nominated,false,false,false,
Thelma & Louise,tt0103074,won,false,false,false,
Boyz n the Hood,tt0101507,nominated,false,false,false,
Grand Canyon,tt0101969,nominated,false,false,false,
Dick Tracy,tt0099422,won,false,false,false,
Hamlet,tt0099726,nominated,false,false,false,
The Godfather: Part III,tt0099674,nominated,false,false,false,
Dances with Wolves,tt0099348,won,false,false,false,
Avalon,tt0099073,nominated,false,false,false,
Henry & June,tt0099762,nominated,false,false,false,
Cyrano de Bergerac,tt0099334,won,false,false,false,
American Dream,tt0099028,won,false,false,false,
Berkeley in the Sixties,tt0099121,nominated,false,false,false,
Building Bombs,tt0099185,nominated,false,false,false,
Forever Activists: Stories from the Veterans of the Abraham Lincoln Brigade,tt0099598,nominated,false,false,false,
Waldo Salt: A Screenwriter's Journey,tt0100900,nominated,false,false,false,
Days of Waiting,tt0099372,won,false,false,false,
Burning Down Tomorrow,tt0099191,nominated,false,false,false,
Chimps: So Like Us,tt0099257,nominated,false,false,false,
Journey Into Life: The World of the Unborn,tt0099899,nominated,false,false,false,
Rose Kennedy: A Life to Remember,tt0100517,nominated,false,false,false,
The Hunt for Red October,tt0099810,won,false,false,false,
Flatliners,tt0099582,nominated,false,false,false,
Total Recall,tt0100802,nominated,false,false,false,
Goodfellas,tt0099685,nominated,true,false,false,
Journey of Hope,tt0100470,won,false,false,false,
Ju Dou,tt0099902,nominated,false,false,false,
Open Doors,tt0100389,nominated,false,false,false,
The Nasty Girl,tt0100557,nominated,false,false,false,
Edward Scissorhands,tt0099487,nominated,false,false,false,
Havana,tt0099747,nominated,false,false,false,
Home Alone,tt0099785,nominated,false,false,false,
Postcards from the Edge,tt0100395,nominated,false,false,false,
Young Guns II,tt0100994,nominated,false,false,false,
Awakenings,tt0099077,nominated,false,false,false,
Creature Comforts,tt0099317,won,false,false,false,
A Grand Day Out,tt0104361,nominated,false,false,false,
Grasshoppers,tt0099696,nominated,false,false,false,
The Lunch Date,tt0100076,won,false,false,false,
12:01 PM,tt0098962,nominated,false,false,false,
Bronx Cheers,tt0099182,nominated,false,false,false,
Dear Rosie,tt0099382,nominated,false,false,false,
Senzeni Na?,tt0100579,nominated,false,false,false,
Days of Thunder,tt0099371,nominated,false,false,false,
Reversal of Fortune,tt0100486,nominated,false,false,false,
The Grifters,tt0099703,nominated,false,false,false,
Ghost,tt0099653,won,false,false,false,
Alice,tt0099012,nominated,false,false,false,
Green Card,tt0099699,nominated,false,false,false,
Metropolitan,tt0100142,nominated,false,false,false,
Batman,tt0096895,won,false,false,false,
The Adventures of Baron Munchausen,tt0096764,nominated,false,false,false,
Glory,tt0097441,won,false,false,false,
Blaze,tt0096943,nominated,false,false,false,
The Fabulous Baker Boys,tt0097322,nominated,false,false,false,
Henry V,tt0097499,won,false,false,false,
Harlem Nights,tt0097481,nominated,false,false,false,
Valmont,tt0098575,nominated,false,false,false,
Common Threads: Stories from the Quilt,tt0097099,won,false,false,false,
Adam Clayton Powell,tt0096761,nominated,false,false,false,
Crack USA: County Under Siege,tt0097120,nominated,false,false,false,
For All Mankind,tt0097372,nominated,false,false,false,
Super Chief: The Life and Legacy of Earl Warren,tt0098413,nominated,false,false,false,
The Johnstown Flood,tt0097628,won,false,false,false,
"Fine Food, Fine Pastries, Open 6 to 9",tt0097356,nominated,false,false,false,
Yad Vashem: Preserving the Past to Ensure the Future,tt0098685,nominated,false,false,false,
Indiana Jones and the Last Crusade,tt0097576,won,true,false,false,
Black Rain,tt0096933,nominated,false,false,false,
Lethal Weapon 2,tt0097733,nominated,true,false,false,
The Abyss,tt0096754,won,false,false,false,
Back to the Future Part II,tt0096874,nominated,false,false,false,
Born on the Fourth of July,tt0096969,won,false,false,false,
The Bear,tt0095800,nominated,false,false,false,
Cinema Paradiso,tt0095765,won,false,false,false,
Camille Claudel,tt0094828,nominated,false,false,false,
Jesus of Montreal,tt0097635,nominated,false,false,false,
Lo que le pasó a Santiago,tt0097766,nominated,false,false,false,
Memories of a Marriage,tt0097155,nominated,false,false,false,
Driving Miss Daisy,tt0097239,won,true,false,false,
Dad,tt0097142,nominated,false,false,false,
The Little Mermaid,tt0097757,won,false,false,true,
Field of Dreams,tt0097351,nominated,false,false,false,
Chances Are,tt0097044,nominated,false,false,false,
Parenthood,tt0098067,nominated,false,false,false,
Shirley Valentine,tt0098319,nominated,false,true,false,
My Left Foot,tt0097937,nominated,false,false,false,
Balance,tt0096880,won,false,false,false,
The Cow,tt0097118,nominated,false,false,false,
The Hill Farm,tt0097509,nominated,false,false,false,
Work Experience,tt0098677,won,false,false,false,
Amazon Diary,tt0096798,nominated,false,false,false,
The Child Eater,tt0097057,nominated,false,false,false,
"Enemies, A Love Story",tt0097276,nominated,false,false,false,
Dead Poets Society,tt0097165,won,false,false,false,
Crimes and Misdemeanors,tt0097123,nominated,false,false,false,
Do the Right Thing,tt0097216,nominated,false,false,false,
"Sex, Lies, and Videotape",tt0098724,nominated,false,false,false,
When Harry Met Sally...,tt0098635,nominated,false,false,false,
Dangerous Liaisons,tt0094947,won,false,false,false,
Beaches,tt0094715,nominated,false,false,false,
Tucker: The Man and His Dream,tt0096316,nominated,false,false,false,
Mississippi Burning,tt0095647,won,false,false,false,
Tequila Sunrise,tt0096244,nominated,false,false,false,
The Unbearable Lightness of Being,tt0096332,nominated,false,false,false,
A Handful of Dust,tt0095274,nominated,false,false,false,
Coming to America,tt0094898,nominated,false,false,false,
Sunset,tt0096193,nominated,false,false,false,
Hôtel Terminus,tt0095341,won,false,false,false,
Let's Get Lost,tt0095515,nominated,false,false,false,
Promises to Keep,tt0095918,nominated,false,false,false,
The Cry of Reason: Beyers Naude - An Afrikaner Speaks Out,tt0094925,nominated,false,false,false,
Who Killed Vincent Chin?,tt0096440,nominated,false,false,false,
You Don't Have to Die,tt0096484,won,false,false,false,
Family Gathering,tt3294916,nominated,false,false,false,
Gang Cops,tt0095197,nominated,false,false,false,
Portrait of Imogen,tt0095892,nominated,false,false,false,
The Children's Storefront,tt0094864,nominated,false,false,false,
Who Framed Roger Rabbit,tt0096438,won,false,false,true,
Die Hard,tt0095016,nominated,false,false,false,
Willow,tt0096446,nominated,false,false,true,
Gorillas in the Mist,tt0095243,nominated,false,false,false,
Pelle the Conqueror,tt0093713,won,false,false,false,
Hanussen,tt0095276,nominated,false,false,false,
Salaam Bombay!,tt0096028,nominated,false,false,false,
The Music Teacher,tt0095606,nominated,false,false,false,
Women on the Verge of a Nervous Breakdown,tt0095675,nominated,false,false,false,
Beetlejuice,tt0094721,won,false,false,false,
Scrooged,tt0096061,nominated,false,false,false,
The Milagro Beanfield War,tt0095638,won,false,false,false,
The Accidental Tourist,tt0094606,nominated,false,false,false,
Working Girl,tt0096463,won,false,false,false,
Bagdad Cafe,tt0095801,nominated,false,false,false,
Buster,tt0094819,nominated,false,false,false,
Rain Man,tt0095953,won,false,false,false,
Tin Toy,tt0096273,won,false,false,true,
Technological Threat,tt0096238,nominated,false,false,false,
The Cat Came Back,tt0094847,nominated,false,false,false,
The Appointments of Dennis Jennings,tt0094670,won,false,false,false,
Cadillac Dreams,tt0094825,nominated,false,false,false,
Gullah Tales,tt0095261,nominated,false,false,false,
Bird,tt0094747,won,false,false,false,
Little Dorrit,tt0095530,nominated,false,false,false,
A Fish Called Wanda,tt0095159,nominated,false,false,false,
Big,tt0094737,nominated,false,false,false,
Bull Durham,tt0094812,nominated,false,false,false,
Running on Empty,tt0096018,nominated,false,false,false,
The Last Emperor,tt0093389,won,false,false,false,
Empire of the Sun,tt0092965,nominated,false,false,false,
Hope and Glory,tt0093209,nominated,false,false,false,
Radio Days,tt0093818,nominated,false,false,false,
The Untouchables,tt0094226,nominated,false,false,false,
Broadcast News,tt0092699,nominated,false,false,false,
Matewan,tt0093509,nominated,false,false,false,
Maurice,tt0093512,nominated,false,false,false,
The Dead,tt0092843,nominated,false,false,false,
The Ten-Year Lunch: The Wit and Legend of the Algonquin Round Table,tt0094119,won,false,false,false,
A Stitch for Time,tt0094042,nominated,false,false,false,
Eyes on the Prize,tt0092999,nominated,false,false,false,
Hellfire: A Journey from Hiroshima,tt0093173,nominated,false,false,false,
Radio Bikini,tt0093817,nominated,false,false,false,
Young at Heart,tt0094363,won,false,false,false,
Frances Steloff: Memoirs of a Bookseller,tt0093047,nominated,false,false,false,
In the Wee Wee Hours...,tt0093254,nominated,false,false,false,
Language Says It All,tt0093388,nominated,false,false,false,
Silver Into Gold,tt0093975,nominated,false,false,false,
Innerspace,tt0093260,won,false,false,false,
Predator,tt0093773,nominated,false,false,false,
Fatal Attraction,tt0093010,nominated,false,false,false,
RoboCop,tt0093870,nominated,false,false,false,
Babette's Feast,tt0092603,won,false,false,false,
Au revoir les enfants,tt0092593,nominated,false,false,false,
Course Completed,tt0092584,nominated,false,false,false,
Pathfinder,tt0093668,nominated,false,false,false,
The Family,tt0093004,nominated,false,false,false,
Harry and the Hendersons,tt0093148,won,false,false,false,
Happy New Year,tt0093145,nominated,false,false,false,
Cry Freedom,tt0092804,nominated,false,false,false,
The Witches of Eastwick,tt0094332,nominated,false,false,false,
Dirty Dancing,tt0092890,won,false,false,false,
Beverly Hills Cop II,tt0092644,nominated,false,false,false,
Mannequin,tt0093493,nominated,false,false,false,
The Princess Bride,tt0093779,nominated,false,false,false,
The Man Who Planted Trees,tt0093488,won,false,false,false,
George and Rosemary,tt0093084,nominated,false,false,false,
Your Face,tt0094364,nominated,false,false,false,
Ray's Male Heterosexual Dance Hall,tt0093826,won,false,false,false,
Making Waves,tt0093478,nominated,false,false,false,
Shoeshine,tt0093960,nominated,false,false,false,
Lethal Weapon,tt0093409,nominated,true,false,false,
Full Metal Jacket,tt0093058,nominated,false,false,false,
My Life as a Dog,tt0089606,nominated,false,false,false,
Moonstruck,tt0093565,won,false,false,false,
Fanny and Alexander,tt0083922,won,false,false,false,
Star Wars: Episode VI - Return of the Jedi,tt0086190,nominated,false,false,true,
WarGames,tt0086567,nominated,false,false,false,
Zelig,tt0086637,nominated,false,false,false,
Cross Creek,tt0085380,nominated,false,false,false,
Heart Like a Wheel,tt0085656,nominated,false,false,false,
The Return of Martin Guerre,tt0084589,nominated,false,false,false,
He Makes Me Feel Like Dancin',tt0085655,won,false,false,false,
Children of Darkness,tt0085329,nominated,false,false,false,
First Contact,tt0085544,nominated,false,false,false,
Seeing Red,tt0086273,nominated,false,false,false,
The Profession of Arms,tt0086147,nominated,false,false,false,
Flamenco at 5:15,tt0085548,won,false,false,false,
